timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2023-11-25T00:00:00.000Z";"2023-11-25T23:59:59.999Z";"2023-11-25T17:58:00.000Z";"2023-11-25T00:10:00.000Z";"2781";0.00000819228162;0.00000856882963;0.00000817750537;0.00000846999634;112867264.33;4991766209.18;"2023-11-25T23:59:59.999Z"
"2023-11-24T00:00:00.000Z";"2023-11-24T23:59:59.999Z";"2023-11-24T16:17:00.000Z";"2023-11-24T00:18:00.000Z";"2781";0.00000811252961;0.00000829392338;0.00000810036196;0.00000819293016;125322552.64;4828478111.4;"2023-11-24T23:59:59.999Z"
"2023-11-23T00:00:00.000Z";"2023-11-23T23:59:59.999Z";"2023-11-23T10:16:00.000Z";"2023-11-23T15:58:00.000Z";"2781";0.00000809101719;0.00000818250494;0.00000802468689;0.00000811262239;92316793.9;4781148976.08;"2023-11-23T23:59:59.999Z"
"2023-11-22T00:00:00.000Z";"2023-11-22T23:59:59.999Z";"2023-11-22T21:32:00.000Z";"2023-11-22T00:01:00.000Z";"2781";0.0000077716942;0.00000816941538;0.00000774987875;0.00000809047485;141391879.92;4768096387.98;"2023-11-22T23:59:59.999Z"
"2023-11-21T00:00:00.000Z";"2023-11-21T23:59:59.999Z";"2023-11-21T02:22:00.000Z";"2023-11-21T22:58:00.000Z";"2781";0.00000844916929;0.00000850644097;0.00000771021365;0.00000777402078;193901018.6;4581595161.54;"2023-11-21T23:59:59.999Z"
"2023-11-20T00:00:00.000Z";"2023-11-20T23:59:59.999Z";"2023-11-20T11:10:00.000Z";"2023-11-20T21:22:00.000Z";"2781";0.0000086861231;0.0000087115684;0.00000843084809;0.00000844927103;144188907.27;4979551813.39;"2023-11-20T23:59:59.999Z"
"2023-11-19T00:00:00.000Z";"2023-11-19T23:59:59.999Z";"2023-11-19T23:49:00.000Z";"2023-11-19T02:22:00.000Z";"2781";0.00000855900889;0.00000869959346;0.00000839163219;0.00000868587466;114369522.67;5118993432.57;"2023-11-19T23:59:59.999Z"
"2023-11-18T00:00:00.000Z";"2023-11-18T23:59:59.999Z";"2023-11-18T02:26:00.000Z";"2023-11-18T07:07:00.000Z";"2781";0.00000880191549;0.00000889430285;0.00000846457585;0.00000855936144;164485591.52;5044433255.78;"2023-11-18T23:59:59.999Z"
"2023-11-17T00:00:00.000Z";"2023-11-17T23:59:59.999Z";"2023-11-17T09:28:00.000Z";"2023-11-17T16:07:00.000Z";"2781";0.0000084917267;0.0000091165055;0.00000846257925;0.00000880196074;270891489.96;5187408404.11;"2023-11-17T23:59:59.999Z"
"2023-11-16T00:00:00.000Z";"2023-11-16T23:59:59.999Z";"2023-11-16T11:07:00.000Z";"2023-11-16T19:35:00.000Z";"2781";0.00000880485192;0.00000915557221;0.00000836734649;0.00000849016955;274537074.93;5003655228.37;"2023-11-16T23:59:59.999Z"
"2023-11-15T00:00:00.000Z";"2023-11-15T23:59:59.999Z";"2023-11-15T22:49:00.000Z";"2023-11-15T00:04:00.000Z";"2781";0.00000834871604;0.00000883299972;0.00000834250555;0.00000880485685;163220870.49;5189115215.67;"2023-11-15T23:59:59.999Z"
"2023-11-14T00:00:00.000Z";"2023-11-14T23:59:59.999Z";"2023-11-14T08:20:00.000Z";"2023-11-14T18:56:00.000Z";"2781";0.00000857738466;0.00000868268454;0.00000813279081;0.0000083487579;196125318.44;4920314712.07;"2023-11-14T23:59:59.999Z"
"2023-11-13T00:00:00.000Z";"2023-11-13T23:59:59.999Z";"2023-11-13T02:52:00.000Z";"2023-11-13T21:38:00.000Z";"2781";0.00000891609501;0.00000915854146;0.00000852240491;0.00000858051476;220175066.14;5056899899.1;"2023-11-13T23:59:59.999Z"
"2023-11-12T00:00:00.000Z";"2023-11-12T23:59:59.999Z";"2023-11-12T08:37:00.000Z";"2023-11-12T00:53:00.000Z";"2781";0.00000907346748;0.00000913561224;0.00000875664688;0.00000891509741;198233990.55;5254085150.88;"2023-11-12T23:59:59.999Z"
"2023-11-11T00:00:00.000Z";"2023-11-11T23:59:59.999Z";"2023-11-11T07:32:00.000Z";"2023-11-11T00:04:00.000Z";"2781";0.00000851562422;0.00000958046901;0.00000848927914;0.00000907047327;556029607.72;5345655437.83;"2023-11-11T23:59:59.999Z"
"2023-11-10T00:00:00.000Z";"2023-11-10T23:59:59.999Z";"2023-11-10T22:12:00.000Z";"2023-11-10T14:16:00.000Z";"2781";0.00000822761046;0.00000855150291;0.00000813856948;0.00000851696163;224445814.32;5019445058.51;"2023-11-10T23:59:59.999Z"
"2023-11-09T00:00:00.000Z";"2023-11-09T23:59:59.999Z";"2023-11-09T15:04:00.000Z";"2023-11-09T20:42:00.000Z";"2781";0.00000829855294;0.00000870252772;0.00000801182836;0.00000822770055;302471581.97;4848969936.37;"2023-11-09T23:59:59.999Z"
"2023-11-08T00:00:00.000Z";"2023-11-08T23:59:59.999Z";"2023-11-08T19:58:00.000Z";"2023-11-08T06:22:00.000Z";"2781";0.00000821619417;0.0000083377815;0.00000816805933;0.00000829848211;128770116.3;4890684829.94;"2023-11-08T23:59:59.999Z"
"2023-11-07T00:00:00.000Z";"2023-11-07T23:59:59.999Z";"2023-11-07T00:02:00.000Z";"2023-11-07T17:08:00.000Z";"2781";0.00000845225321;0.00000846066036;0.00000798916416;0.00000821690915;198143240.06;4842610056.51;"2023-11-07T23:59:59.999Z"
"2023-11-06T00:00:00.000Z";"2023-11-06T23:59:59.999Z";"2023-11-06T19:59:00.000Z";"2023-11-06T05:32:00.000Z";"2781";0.00000814154622;0.00000850160408;0.00000803203328;0.0000084500261;194155274.17;4979996811.55;"2023-11-06T23:59:59.999Z"
"2023-11-05T00:00:00.000Z";"2023-11-05T23:59:59.999Z";"2023-11-05T11:00:00.000Z";"2023-11-05T00:16:00.000Z";"2781";0.00000794711895;0.00000828256722;0.00000792189568;0.00000814155402;195173578.1;4798199741.66;"2023-11-05T23:59:59.999Z"
"2023-11-04T00:00:00.000Z";"2023-11-04T23:59:59.999Z";"2023-11-04T23:34:00.000Z";"2023-11-04T15:19:00.000Z";"2781";0.00000782383679;0.00000796521485;0.00000780550249;0.00000794648251;95881761.26;4683234949.52;"2023-11-04T23:59:59.999Z"
"2023-11-03T00:00:00.000Z";"2023-11-03T23:59:59.999Z";"2023-11-03T00:00:00.000Z";"2023-11-03T01:22:00.000Z";"2781";0.00000785731994;0.00000785731994;0.00000765624631;0.00000782379981;110561655.86;4610932277.02;"2023-11-03T23:59:59.999Z"
"2023-11-02T00:00:00.000Z";"2023-11-02T23:59:59.999Z";"2023-11-02T03:37:00.000Z";"2023-11-02T16:34:00.000Z";"2781";0.0000079549221;0.00000807242541;0.00000772597804;0.00000785730933;166079592.05;4630681009.62;"2023-11-02T23:59:59.999Z"
"2023-11-01T00:00:00.000Z";"2023-11-01T23:59:59.999Z";"2023-11-01T22:22:00.000Z";"2023-11-01T14:58:00.000Z";"2781";0.00000778814428;0.00000796523679;0.00000759322017;0.00000795445936;147598308.45;4687936078.57;"2023-11-01T23:59:59.999Z"
"2023-10-31T00:00:00.000Z";"2023-10-31T23:59:59.999Z";"2023-10-31T02:10:00.000Z";"2023-10-31T15:19:00.000Z";"2781";0.00000798278327;0.00000803017797;0.00000762708367;0.00000778788119;163684805.81;4589763751.16;"2023-10-31T23:59:59.999Z"
"2023-10-30T00:00:00.000Z";"2023-10-30T23:59:59.999Z";"2023-10-30T01:28:00.000Z";"2023-10-30T17:22:00.000Z";"2781";0.00000801964958;0.00000806002256;0.00000785975284;0.00000798303019;117356801.19;4704774213.22;"2023-10-30T23:59:59.999Z"
"2023-10-29T00:00:00.000Z";"2023-10-29T23:59:59.999Z";"2023-10-29T08:11:00.000Z";"2023-10-29T01:25:00.000Z";"2781";0.00000796428645;0.00000810341308;0.00000779987802;0.00000801839712;136162558.07;4725617603.61;"2023-10-29T23:59:59.999Z"
"2023-10-28T00:00:00.000Z";"2023-10-28T23:59:59.999Z";"2023-10-28T22:02:00.000Z";"2023-10-28T01:41:00.000Z";"2781";0.00000770516368;0.0000080855401;0.00000768346635;0.00000796331054;112779398.72;4693152499.06;"2023-10-28T23:59:59.999Z"
"2023-10-27T00:00:00.000Z";"2023-10-27T23:59:59.999Z";"2023-10-27T00:41:00.000Z";"2023-10-27T18:32:00.000Z";"2781";0.00000790645457;0.00000794303031;0.00000761593903;0.00000770514868;146966525.19;4541005599.63;"2023-10-27T23:59:59.999Z"
"2023-10-26T00:00:00.000Z";"2023-10-26T23:59:59.999Z";"2023-10-26T03:07:00.000Z";"2023-10-26T15:32:00.000Z";"2781";0.00000780705336;0.00000820779634;0.00000764526682;0.00000790654072;324401716.95;4659695379.76;"2023-10-26T23:59:59.999Z"
"2023-10-25T00:00:00.000Z";"2023-10-25T23:59:59.999Z";"2023-10-25T22:46:00.000Z";"2023-10-25T08:16:00.000Z";"2781";0.00000738793222;0.00000791161614;0.00000729844708;0.00000780647002;249525733.48;4600719022.72;"2023-10-25T23:59:59.999Z"
"2023-10-24T00:00:00.000Z";"2023-10-24T23:59:59.999Z";"2023-10-24T12:50:00.000Z";"2023-10-24T18:29:00.000Z";"2781";0.00000748421777;0.00000772423909;0.00000729823557;0.00000738770545;262985581.53;4353921413.45;"2023-10-24T23:59:59.999Z"
"2023-10-23T00:00:00.000Z";"2023-10-23T23:59:59.999Z";"2023-10-23T23:59:00.000Z";"2023-10-23T08:00:00.000Z";"2781";0.0000071511713;0.00000748179148;0.00000712722689;0.00000748179148;202650581.79;4409370725.11;"2023-10-23T23:59:59.999Z"
"2023-10-22T00:00:00.000Z";"2023-10-22T23:59:59.999Z";"2023-10-22T23:46:00.000Z";"2023-10-22T08:34:00.000Z";"2781";0.00000706335161;0.00000711982609;0.00000698014194;0.00000711791142;84555507.86;4194919133.51;"2023-10-22T23:59:59.999Z"
"2023-10-21T00:00:00.000Z";"2023-10-21T23:59:59.999Z";"2023-10-21T17:47:00.000Z";"2023-10-21T03:16:00.000Z";"2781";0.00000691797235;0.00000716749085;0.00000689441855;0.00000706317655;90450304.06;4162661307.47;"2023-10-21T23:59:59.999Z"
"2023-10-20T00:00:00.000Z";"2023-10-20T23:59:59.999Z";"2023-10-20T10:22:00.000Z";"2023-10-20T01:14:00.000Z";"2781";0.00000684356206;0.00000702073054;0.00000683470127;0.00000691746993;99168667.91;4076789560.53;"2023-10-20T23:59:59.999Z"
"2023-10-19T00:00:00.000Z";"2023-10-19T23:59:59.999Z";"2023-10-19T23:57:00.000Z";"2023-10-19T02:32:00.000Z";"2781";0.00000677497153;0.00000684505229;0.00000668758345;0.00000684395753;89059410.81;4033465256.47;"2023-10-19T23:59:59.999Z"
"2023-10-18T00:00:00.000Z";"2023-10-18T23:59:59.999Z";"2023-10-18T05:45:00.000Z";"2023-10-18T20:40:00.000Z";"2781";0.00000690482794;0.00000694323101;0.00000673651736;0.00000677512238;80785804.25;3992897470.01;"2023-10-18T23:59:59.999Z"
"2023-10-17T00:00:00.000Z";"2023-10-17T23:59:59.999Z";"2023-10-17T01:47:00.000Z";"2023-10-17T19:01:00.000Z";"2781";0.00000711078463;0.00000711909158;0.00000689445728;0.00000690572267;87376461.67;4069866351.27;"2023-10-17T23:59:59.999Z"
"2023-10-16T00:00:00.000Z";"2023-10-16T23:59:59.999Z";"2023-10-16T13:35:00.000Z";"2023-10-16T00:22:00.000Z";"2781";0.00000698273471;0.00000724763913;0.00000697282148;0.00000711119321;131306194.19;4190959778.01;"2023-10-16T23:59:59.999Z"
"2023-10-15T00:00:00.000Z";"2023-10-15T23:59:59.999Z";"2023-10-15T02:50:00.000Z";"2023-10-15T16:22:00.000Z";"2781";0.00000702326646;0.00000706130692;0.00000695785402;0.00000698270591;68571441.29;4115236182.95;"2023-10-15T23:59:59.999Z"
"2023-10-14T00:00:00.000Z";"2023-10-14T23:59:59.999Z";"2023-10-14T12:28:00.000Z";"2023-10-14T00:00:00.000Z";"2781";0.00000690806911;0.00000713236811;0.00000690806911;0.00000702323554;76832228.18;4139122194.82;"2023-10-14T23:59:59.999Z"
"2023-10-13T00:00:00.000Z";"2023-10-13T23:59:59.999Z";"2023-10-13T21:32:00.000Z";"2023-10-13T04:04:00.000Z";"2781";0.00000679977487;0.0000069690605;0.00000678125574;0.00000690802963;63941588.42;4071225947.41;"2023-10-13T23:59:59.999Z"
"2023-10-12T00:00:00.000Z";"2023-10-12T23:59:59.999Z";"2023-10-12T11:55:00.000Z";"2023-10-12T01:26:00.000Z";"2781";0.00000677274895;0.00000688336686;0.0000067521703;0.00000679988842;73629137.53;4007493258.18;"2023-10-12T23:59:59.999Z"
"2023-10-11T00:00:00.000Z";"2023-10-11T23:59:59.999Z";"2023-10-11T01:02:00.000Z";"2023-10-11T18:14:00.000Z";"2781";0.00000689822859;0.00000694276243;0.00000672174846;0.00000677280471;80925709.15;3991531561.81;"2023-10-11T23:59:59.999Z"
"2023-10-10T00:00:00.000Z";"2023-10-10T23:59:59.999Z";"2023-10-10T07:50:00.000Z";"2023-10-10T20:49:00.000Z";"2781";0.00000691245569;0.00000697185663;0.00000684381222;0.00000689827845;67206129.16;4065479122.15;"2023-10-10T23:59:59.999Z"
"2023-10-09T00:00:00.000Z";"2023-10-09T23:59:59.999Z";"2023-10-09T03:52:00.000Z";"2023-10-09T16:47:00.000Z";"2781";0.00000719824204;0.00000720511727;0.00000682054594;0.00000691277268;115006539.09;4074021251.86;"2023-10-09T23:59:59.999Z"
"2023-10-08T00:00:00.000Z";"2023-10-08T23:59:59.999Z";"2023-10-08T03:52:00.000Z";"2023-10-08T22:34:00.000Z";"2781";0.00000723807173;0.00000728713035;0.0000071825942;0.00000719844382;54891353.35;4242380654.54;"2023-10-08T23:59:59.999Z"
"2023-10-07T00:00:00.000Z";"2023-10-07T23:59:59.999Z";"2023-10-07T04:49:00.000Z";"2023-10-07T18:57:00.000Z";"2781";0.00000723843635;0.0000072585686;0.00000719678283;0.00000723788336;47618660.13;4265624225.72;"2023-10-07T23:59:59.999Z"
"2023-10-06T00:00:00.000Z";"2023-10-06T23:59:59.999Z";"2023-10-06T22:17:00.000Z";"2023-10-06T00:07:00.000Z";"2781";0.00000714585434;0.00000724850196;0.00000714332399;0.00000723842868;63282137.65;4265945609.26;"2023-10-06T23:59:59.999Z"
"2023-10-05T00:00:00.000Z";"2023-10-05T23:59:59.999Z";"2023-10-05T00:56:00.000Z";"2023-10-05T23:57:00.000Z";"2781";0.00000724430649;0.00000726989738;0.00000714507845;0.0000071461195;62700709.82;4211543479.45;"2023-10-05T23:59:59.999Z"
"2023-10-04T00:00:00.000Z";"2023-10-04T23:59:59.999Z";"2023-10-04T00:03:00.000Z";"2023-10-04T00:46:00.000Z";"2781";0.00000727666815;0.00000727828042;0.00000712321428;0.00000724445275;84374231.04;4269495876.79;"2023-10-04T23:59:59.999Z"
"2023-10-03T00:00:00.000Z";"2023-10-03T23:59:59.999Z";"2023-10-03T02:01:00.000Z";"2023-10-03T19:05:00.000Z";"2781";0.00000731987423;0.00000733539948;0.00000723397241;0.00000727653435;75878468.68;4288403071.31;"2023-10-03T23:59:59.999Z"
"2023-10-02T00:00:00.000Z";"2023-10-02T23:59:59.999Z";"2023-10-02T08:59:00.000Z";"2023-10-02T21:49:00.000Z";"2781";0.00000751925273;0.0000075953708;0.00000725849616;0.00000732025259;123294741;4314168277.59;"2023-10-02T23:59:59.999Z"
"2023-10-01T00:00:00.000Z";"2023-10-01T23:59:59.999Z";"2023-10-01T22:37:00.000Z";"2023-10-01T00:01:00.000Z";"2781";0.000007341788;0.00000755101014;0.00000734068023;0.00000751924333;88431123.92;4431442859.7;"2023-10-01T23:59:59.999Z"
